Gene.ID,Cluster
HORVU.MOREX.r3.6HG0614790,Cluster 5
HORVU.MOREX.r3.6HG0614960,Cluster 5
HORVU.MOREX.r3.6HG0616240,Cluster 5
HORVU.MOREX.r3.6HG0616790,Cluster 5
HORVU.MOREX.r3.6HG0617190,Cluster 5
HORVU.MOREX.r3.6HG0617240,Cluster 5
HORVU.MOREX.r3.6HG0617760,Cluster 5
HORVU.MOREX.r3.6HG0618080,Cluster 5
HORVU.MOREX.r3.6HG0618720,Cluster 5
HORVU.MOREX.r3.6HG0619890,Cluster 5
HORVU.MOREX.r3.6HG0620630,Cluster 5
HORVU.MOREX.r3.6HG0626330,Cluster 5
HORVU.MOREX.r3.6HG0627340,Cluster 5
HORVU.MOREX.r3.6HG0627380,Cluster 5
HORVU.MOREX.r3.6HG0628250,Cluster 5
HORVU.MOREX.r3.6HG0629240,Cluster 5
HORVU.MOREX.r3.6HG0629260,Cluster 5
HORVU.MOREX.r3.6HG0629270,Cluster 5
HORVU.MOREX.r3.6HG0629290,Cluster 5
HORVU.MOREX.r3.6HG0630920,Cluster 5
HORVU.MOREX.r3.6HG0633720,Cluster 5
HORVU.MOREX.r3.6HG0633810,Cluster 5
HORVU.MOREX.r3.7HG0634590,Cluster 5
HORVU.MOREX.r3.7HG0636540,Cluster 5
HORVU.MOREX.r3.7HG0642050,Cluster 5
HORVU.MOREX.r3.7HG0642550,Cluster 5
HORVU.MOREX.r3.7HG0642690,Cluster 5
HORVU.MOREX.r3.7HG0644220,Cluster 5
HORVU.MOREX.r3.7HG0644240,Cluster 5
HORVU.MOREX.r3.7HG0648470,Cluster 5
HORVU.MOREX.r3.7HG0649080,Cluster 5
HORVU.MOREX.r3.7HG0651390,Cluster 5
HORVU.MOREX.r3.7HG0653740,Cluster 5
HORVU.MOREX.r3.7HG0654260,Cluster 5
HORVU.MOREX.r3.7HG0655340,Cluster 5
HORVU.MOREX.r3.7HG0655650,Cluster 5
HORVU.MOREX.r3.7HG0655670,Cluster 5
HORVU.MOREX.r3.7HG0656030,Cluster 5
HORVU.MOREX.r3.7HG0656640,Cluster 5
HORVU.MOREX.r3.7HG0659120,Cluster 5
HORVU.MOREX.r3.7HG0659160,Cluster 5
HORVU.MOREX.r3.7HG0660260,Cluster 5
HORVU.MOREX.r3.7HG0661150,Cluster 5
HORVU.MOREX.r3.7HG0661470,Cluster 5
HORVU.MOREX.r3.7HG0661640,Cluster 5
HORVU.MOREX.r3.7HG0661680,Cluster 5
HORVU.MOREX.r3.7HG0661910,Cluster 5
HORVU.MOREX.r3.7HG0663080,Cluster 5
HORVU.MOREX.r3.7HG0663270,Cluster 5
HORVU.MOREX.r3.7HG0663390,Cluster 5
HORVU.MOREX.r3.7HG0663510,Cluster 5
HORVU.MOREX.r3.7HG0663920,Cluster 5
HORVU.MOREX.r3.7HG0665380,Cluster 5
HORVU.MOREX.r3.7HG0665990,Cluster 5
HORVU.MOREX.r3.7HG0666550,Cluster 5
HORVU.MOREX.r3.7HG0666660,Cluster 5
HORVU.MOREX.r3.7HG0666740,Cluster 5
HORVU.MOREX.r3.7HG0667820,Cluster 5
HORVU.MOREX.r3.7HG0667920,Cluster 5
HORVU.MOREX.r3.7HG0668190,Cluster 5
HORVU.MOREX.r3.7HG0668820,Cluster 5
HORVU.MOREX.r3.7HG0668880,Cluster 5
HORVU.MOREX.r3.7HG0668900,Cluster 5
HORVU.MOREX.r3.7HG0669290,Cluster 5
HORVU.MOREX.r3.7HG0669300,Cluster 5
HORVU.MOREX.r3.7HG0669330,Cluster 5
HORVU.MOREX.r3.7HG0669350,Cluster 5
HORVU.MOREX.r3.7HG0669360,Cluster 5
HORVU.MOREX.r3.7HG0669660,Cluster 5
HORVU.MOREX.r3.7HG0670290,Cluster 5
HORVU.MOREX.r3.7HG0670350,Cluster 5
HORVU.MOREX.r3.7HG0671350,Cluster 5
HORVU.MOREX.r3.7HG0672850,Cluster 5
HORVU.MOREX.r3.7HG0674460,Cluster 5
HORVU.MOREX.r3.7HG0677960,Cluster 5
HORVU.MOREX.r3.7HG0680850,Cluster 5
HORVU.MOREX.r3.7HG0680870,Cluster 5
HORVU.MOREX.r3.7HG0682620,Cluster 5
HORVU.MOREX.r3.7HG0682660,Cluster 5
HORVU.MOREX.r3.7HG0683230,Cluster 5
HORVU.MOREX.r3.7HG0683700,Cluster 5
HORVU.MOREX.r3.7HG0683710,Cluster 5
HORVU.MOREX.r3.7HG0687790,Cluster 5
HORVU.MOREX.r3.7HG0698110,Cluster 5
HORVU.MOREX.r3.7HG0700030,Cluster 5
HORVU.MOREX.r3.7HG0702290,Cluster 5
HORVU.MOREX.r3.7HG0703890,Cluster 5
HORVU.MOREX.r3.7HG0706130,Cluster 5
HORVU.MOREX.r3.7HG0706600,Cluster 5
HORVU.MOREX.r3.7HG0707220,Cluster 5
HORVU.MOREX.r3.7HG0708110,Cluster 5
HORVU.MOREX.r3.7HG0708450,Cluster 5
HORVU.MOREX.r3.7HG0708840,Cluster 5
HORVU.MOREX.r3.7HG0709580,Cluster 5
HORVU.MOREX.r3.7HG0709620,Cluster 5
HORVU.MOREX.r3.7HG0710820,Cluster 5
HORVU.MOREX.r3.7HG0711190,Cluster 5
HORVU.MOREX.r3.7HG0712440,Cluster 5
HORVU.MOREX.r3.7HG0713280,Cluster 5
HORVU.MOREX.r3.7HG0713760,Cluster 5
HORVU.MOREX.r3.7HG0714140,Cluster 5
HORVU.MOREX.r3.7HG0714390,Cluster 5
HORVU.MOREX.r3.7HG0714620,Cluster 5
HORVU.MOREX.r3.7HG0714970,Cluster 5
HORVU.MOREX.r3.7HG0715010,Cluster 5
HORVU.MOREX.r3.7HG0715890,Cluster 5
HORVU.MOREX.r3.7HG0715950,Cluster 5
HORVU.MOREX.r3.7HG0716400,Cluster 5
HORVU.MOREX.r3.7HG0716830,Cluster 5
HORVU.MOREX.r3.7HG0717530,Cluster 5
HORVU.MOREX.r3.7HG0718190,Cluster 5
HORVU.MOREX.r3.7HG0720980,Cluster 5
HORVU.MOREX.r3.7HG0721150,Cluster 5
HORVU.MOREX.r3.7HG0721830,Cluster 5
HORVU.MOREX.r3.7HG0722560,Cluster 5
HORVU.MOREX.r3.7HG0722940,Cluster 5
HORVU.MOREX.r3.7HG0725460,Cluster 5
HORVU.MOREX.r3.7HG0725530,Cluster 5
HORVU.MOREX.r3.7HG0726170,Cluster 5
HORVU.MOREX.r3.7HG0726260,Cluster 5
HORVU.MOREX.r3.7HG0726330,Cluster 5
HORVU.MOREX.r3.7HG0727810,Cluster 5
HORVU.MOREX.r3.7HG0727840,Cluster 5
HORVU.MOREX.r3.7HG0728580,Cluster 5
HORVU.MOREX.r3.7HG0729150,Cluster 5
HORVU.MOREX.r3.7HG0729450,Cluster 5
HORVU.MOREX.r3.7HG0729980,Cluster 5
HORVU.MOREX.r3.7HG0730340,Cluster 5
HORVU.MOREX.r3.7HG0731790,Cluster 5
HORVU.MOREX.r3.7HG0732140,Cluster 5
HORVU.MOREX.r3.7HG0732570,Cluster 5
HORVU.MOREX.r3.7HG0733490,Cluster 5
HORVU.MOREX.r3.7HG0734200,Cluster 5
HORVU.MOREX.r3.7HG0735630,Cluster 5
HORVU.MOREX.r3.7HG0735700,Cluster 5
HORVU.MOREX.r3.7HG0736510,Cluster 5
HORVU.MOREX.r3.7HG0736790,Cluster 5
HORVU.MOREX.r3.7HG0736800,Cluster 5
HORVU.MOREX.r3.7HG0737520,Cluster 5
HORVU.MOREX.r3.7HG0737830,Cluster 5
HORVU.MOREX.r3.7HG0737850,Cluster 5
HORVU.MOREX.r3.7HG0737860,Cluster 5
HORVU.MOREX.r3.7HG0737960,Cluster 5
HORVU.MOREX.r3.7HG0739820,Cluster 5
HORVU.MOREX.r3.7HG0740120,Cluster 5
HORVU.MOREX.r3.7HG0740440,Cluster 5
HORVU.MOREX.r3.7HG0742110,Cluster 5
HORVU.MOREX.r3.7HG0742800,Cluster 5
HORVU.MOREX.r3.7HG0746410,Cluster 5
HORVU.MOREX.r3.7HG0746830,Cluster 5
HORVU.MOREX.r3.7HG0746860,Cluster 5
HORVU.MOREX.r3.7HG0747690,Cluster 5
HORVU.MOREX.r3.7HG0748080,Cluster 5
HORVU.MOREX.r3.7HG0748270,Cluster 5
HORVU.MOREX.r3.7HG0748530,Cluster 5
HORVU.MOREX.r3.7HG0749520,Cluster 5
HORVU.MOREX.r3.7HG0749680,Cluster 5
HORVU.MOREX.r3.7HG0749800,Cluster 5
HORVU.MOREX.r3.7HG0750980,Cluster 5
HORVU.MOREX.r3.7HG0751200,Cluster 5
HORVU.MOREX.r3.1HG0000490,Cluster 3
HORVU.MOREX.r3.1HG0002020,Cluster 3
HORVU.MOREX.r3.1HG0017620,Cluster 3
HORVU.MOREX.r3.1HG0023680,Cluster 3
HORVU.MOREX.r3.1HG0024740,Cluster 3
HORVU.MOREX.r3.1HG0031380,Cluster 3
HORVU.MOREX.r3.1HG0035400,Cluster 3
HORVU.MOREX.r3.1HG0039240,Cluster 3
HORVU.MOREX.r3.1HG0044490,Cluster 3
HORVU.MOREX.r3.1HG0044850,Cluster 3
HORVU.MOREX.r3.1HG0049980,Cluster 3
HORVU.MOREX.r3.1HG0051100,Cluster 3
HORVU.MOREX.r3.1HG0059470,Cluster 3
HORVU.MOREX.r3.1HG0059680,Cluster 3
HORVU.MOREX.r3.1HG0067630,Cluster 3
HORVU.MOREX.r3.1HG0070200,Cluster 3
HORVU.MOREX.r3.1HG0073500,Cluster 3
HORVU.MOREX.r3.1HG0073550,Cluster 3
HORVU.MOREX.r3.1HG0073870,Cluster 3
HORVU.MOREX.r3.1HG0080860,Cluster 3
HORVU.MOREX.r3.1HG0081480,Cluster 3
HORVU.MOREX.r3.1HG0090670,Cluster 3
HORVU.MOREX.r3.2HG0096220,Cluster 3
HORVU.MOREX.r3.2HG0104740,Cluster 3
HORVU.MOREX.r3.2HG0104760,Cluster 3
HORVU.MOREX.r3.2HG0104820,Cluster 3
HORVU.MOREX.r3.2HG0106640,Cluster 3
HORVU.MOREX.r3.2HG0119120,Cluster 3
HORVU.MOREX.r3.2HG0119280,Cluster 3
HORVU.MOREX.r3.2HG0122170,Cluster 3
HORVU.MOREX.r3.2HG0138340,Cluster 3
HORVU.MOREX.r3.2HG0140170,Cluster 3
HORVU.MOREX.r3.2HG0145150,Cluster 3
HORVU.MOREX.r3.2HG0157170,Cluster 3
HORVU.MOREX.r3.2HG0165840,Cluster 3
HORVU.MOREX.r3.2HG0168570,Cluster 3
HORVU.MOREX.r3.2HG0172550,Cluster 3
HORVU.MOREX.r3.2HG0173380,Cluster 3
HORVU.MOREX.r3.2HG0177310,Cluster 3
HORVU.MOREX.r3.2HG0179560,Cluster 3
HORVU.MOREX.r3.2HG0187940,Cluster 3
HORVU.MOREX.r3.2HG0187990,Cluster 3
HORVU.MOREX.r3.2HG0190680,Cluster 3
HORVU.MOREX.r3.2HG0195600,Cluster 3
HORVU.MOREX.r3.2HG0197190,Cluster 3
HORVU.MOREX.r3.2HG0199610,Cluster 3
HORVU.MOREX.r3.2HG0206030,Cluster 3
HORVU.MOREX.r3.2HG0206630,Cluster 3
HORVU.MOREX.r3.3HG0222410,Cluster 3
HORVU.MOREX.r3.3HG0224210,Cluster 3
HORVU.MOREX.r3.3HG0236100,Cluster 3
HORVU.MOREX.r3.3HG0244080,Cluster 3
HORVU.MOREX.r3.3HG0252000,Cluster 3
HORVU.MOREX.r3.3HG0252270,Cluster 3
HORVU.MOREX.r3.3HG0255700,Cluster 3
HORVU.MOREX.r3.3HG0257380,Cluster 3
HORVU.MOREX.r3.3HG0274110,Cluster 3
HORVU.MOREX.r3.3HG0274610,Cluster 3
HORVU.MOREX.r3.3HG0277690,Cluster 3
HORVU.MOREX.r3.3HG0282170,Cluster 3
HORVU.MOREX.r3.3HG0289150,Cluster 3
HORVU.MOREX.r3.3HG0298070,Cluster 3
HORVU.MOREX.r3.3HG0303550,Cluster 3
HORVU.MOREX.r3.3HG0312020,Cluster 3
HORVU.MOREX.r3.4HG0333170,Cluster 3
HORVU.MOREX.r3.4HG0333370,Cluster 3
HORVU.MOREX.r3.4HG0334610,Cluster 3
HORVU.MOREX.r3.4HG0336730,Cluster 3
HORVU.MOREX.r3.4HG0337490,Cluster 3
HORVU.MOREX.r3.4HG0354250,Cluster 3
HORVU.MOREX.r3.4HG0356350,Cluster 3
HORVU.MOREX.r3.4HG0356810,Cluster 3
HORVU.MOREX.r3.4HG0361680,Cluster 3
HORVU.MOREX.r3.4HG0385330,Cluster 3
HORVU.MOREX.r3.4HG0391440,Cluster 3
HORVU.MOREX.r3.4HG0395580,Cluster 3
HORVU.MOREX.r3.4HG0397530,Cluster 3
HORVU.MOREX.r3.4HG0398360,Cluster 3
HORVU.MOREX.r3.4HG0403790,Cluster 3
HORVU.MOREX.r3.4HG0411020,Cluster 3
HORVU.MOREX.r3.4HG0411120,Cluster 3
HORVU.MOREX.r3.4HG0413320,Cluster 3
HORVU.MOREX.r3.4HG0413410,Cluster 3
HORVU.MOREX.r3.4HG0416460,Cluster 3
HORVU.MOREX.r3.5HG0420480,Cluster 3
HORVU.MOREX.r3.5HG0431780,Cluster 3
HORVU.MOREX.r3.5HG0432540,Cluster 3
HORVU.MOREX.r3.5HG0436160,Cluster 3
HORVU.MOREX.r3.5HG0438830,Cluster 3
HORVU.MOREX.r3.5HG0446040,Cluster 3
HORVU.MOREX.r3.5HG0448480,Cluster 3
HORVU.MOREX.r3.5HG0466020,Cluster 3
HORVU.MOREX.r3.5HG0473030,Cluster 3
HORVU.MOREX.r3.5HG0473680,Cluster 3
HORVU.MOREX.r3.5HG0475370,Cluster 3
HORVU.MOREX.r3.5HG0487460,Cluster 3
HORVU.MOREX.r3.5HG0495530,Cluster 3
HORVU.MOREX.r3.5HG0499440,Cluster 3
HORVU.MOREX.r3.5HG0501500,Cluster 3
HORVU.MOREX.r3.5HG0504940,Cluster 3
HORVU.MOREX.r3.5HG0509030,Cluster 3
HORVU.MOREX.r3.5HG0513740,Cluster 3
HORVU.MOREX.r3.5HG0517060,Cluster 3
HORVU.MOREX.r3.5HG0522020,Cluster 3
HORVU.MOREX.r3.5HG0525430,Cluster 3
HORVU.MOREX.r3.5HG0526940,Cluster 3
HORVU.MOREX.r3.5HG0537360,Cluster 3
HORVU.MOREX.r3.6HG0545670,Cluster 3
HORVU.MOREX.r3.6HG0559110,Cluster 3
HORVU.MOREX.r3.6HG0560140,Cluster 3
HORVU.MOREX.r3.6HG0560910,Cluster 3
HORVU.MOREX.r3.6HG0610970,Cluster 3
HORVU.MOREX.r3.6HG0615750,Cluster 3
HORVU.MOREX.r3.6HG0616780,Cluster 3
HORVU.MOREX.r3.6HG0617210,Cluster 3
HORVU.MOREX.r3.6HG0623560,Cluster 3
HORVU.MOREX.r3.6HG0631700,Cluster 3
HORVU.MOREX.r3.6HG0631780,Cluster 3
HORVU.MOREX.r3.7HG0635160,Cluster 3
HORVU.MOREX.r3.7HG0637280,Cluster 3
HORVU.MOREX.r3.7HG0642890,Cluster 3
HORVU.MOREX.r3.7HG0651450,Cluster 3
HORVU.MOREX.r3.7HG0659090,Cluster 3
HORVU.MOREX.r3.7HG0664720,Cluster 3
HORVU.MOREX.r3.7HG0667240,Cluster 3
HORVU.MOREX.r3.7HG0683600,Cluster 3
HORVU.MOREX.r3.7HG0685970,Cluster 3
HORVU.MOREX.r3.7HG0692610,Cluster 3
HORVU.MOREX.r3.7HG0702510,Cluster 3
HORVU.MOREX.r3.7HG0702660,Cluster 3
HORVU.MOREX.r3.7HG0707700,Cluster 3
HORVU.MOREX.r3.7HG0710400,Cluster 3
HORVU.MOREX.r3.7HG0712010,Cluster 3
HORVU.MOREX.r3.7HG0715300,Cluster 3
HORVU.MOREX.r3.7HG0718040,Cluster 3
HORVU.MOREX.r3.7HG0718540,Cluster 3
HORVU.MOREX.r3.7HG0728710,Cluster 3
HORVU.MOREX.r3.7HG0740330,Cluster 3
HORVU.MOREX.r3.7HG0746540,Cluster 3
HORVU.MOREX.r3.7HG0746840,Cluster 3
HORVU.MOREX.r3.7HG0748070,Cluster 3
HORVU.MOREX.r3.1HG0002160,Cluster 4
HORVU.MOREX.r3.1HG0007570,Cluster 4
HORVU.MOREX.r3.1HG0016790,Cluster 4
HORVU.MOREX.r3.1HG0019390,Cluster 4
HORVU.MOREX.r3.1HG0023870,Cluster 4
HORVU.MOREX.r3.1HG0027640,Cluster 4
HORVU.MOREX.r3.1HG0043850,Cluster 4
HORVU.MOREX.r3.1HG0049460,Cluster 4
HORVU.MOREX.r3.1HG0050670,Cluster 4
HORVU.MOREX.r3.1HG0050700,Cluster 4
HORVU.MOREX.r3.1HG0057490,Cluster 4
HORVU.MOREX.r3.1HG0059080,Cluster 4
HORVU.MOREX.r3.1HG0059740,Cluster 4
HORVU.MOREX.r3.1HG0062480,Cluster 4
HORVU.MOREX.r3.1HG0063430,Cluster 4
HORVU.MOREX.r3.1HG0076400,Cluster 4
HORVU.MOREX.r3.1HG0080630,Cluster 4
HORVU.MOREX.r3.1HG0083900,Cluster 4
HORVU.MOREX.r3.1HG0085380,Cluster 4
HORVU.MOREX.r3.1HG0092650,Cluster 4
HORVU.MOREX.r3.1HG0092910,Cluster 4
HORVU.MOREX.r3.2HG0095650,Cluster 4
HORVU.MOREX.r3.2HG0112910,Cluster 4
HORVU.MOREX.r3.2HG0113490,Cluster 4
HORVU.MOREX.r3.2HG0114390,Cluster 4
HORVU.MOREX.r3.2HG0114710,Cluster 4
HORVU.MOREX.r3.2HG0121570,Cluster 4
HORVU.MOREX.r3.2HG0122360,Cluster 4
HORVU.MOREX.r3.2HG0122400,Cluster 4
HORVU.MOREX.r3.2HG0125510,Cluster 4
HORVU.MOREX.r3.2HG0125650,Cluster 4
HORVU.MOREX.r3.2HG0154110,Cluster 4
HORVU.MOREX.r3.2HG0155750,Cluster 4
HORVU.MOREX.r3.2HG0166240,Cluster 4
HORVU.MOREX.r3.2HG0171580,Cluster 4
HORVU.MOREX.r3.2HG0176800,Cluster 4
HORVU.MOREX.r3.2HG0176950,Cluster 4
HORVU.MOREX.r3.2HG0181900,Cluster 4
HORVU.MOREX.r3.2HG0182690,Cluster 4
HORVU.MOREX.r3.2HG0186340,Cluster 4
HORVU.MOREX.r3.2HG0190670,Cluster 4
HORVU.MOREX.r3.2HG0191380,Cluster 4
HORVU.MOREX.r3.2HG0194640,Cluster 4
HORVU.MOREX.r3.2HG0194650,Cluster 4
HORVU.MOREX.r3.2HG0195550,Cluster 4
HORVU.MOREX.r3.2HG0204720,Cluster 4
HORVU.MOREX.r3.2HG0205740,Cluster 4
HORVU.MOREX.r3.3HG0222150,Cluster 4
HORVU.MOREX.r3.3HG0236010,Cluster 4
HORVU.MOREX.r3.3HG0236020,Cluster 4
HORVU.MOREX.r3.3HG0236820,Cluster 4
HORVU.MOREX.r3.3HG0240970,Cluster 4
HORVU.MOREX.r3.3HG0245300,Cluster 4
HORVU.MOREX.r3.3HG0254400,Cluster 4
HORVU.MOREX.r3.3HG0267000,Cluster 4
HORVU.MOREX.r3.3HG0271550,Cluster 4
HORVU.MOREX.r3.3HG0274350,Cluster 4
HORVU.MOREX.r3.3HG0274700,Cluster 4
HORVU.MOREX.r3.3HG0275090,Cluster 4
HORVU.MOREX.r3.3HG0275170,Cluster 4
HORVU.MOREX.r3.3HG0275260,Cluster 4
HORVU.MOREX.r3.3HG0283190,Cluster 4
HORVU.MOREX.r3.3HG0284030,Cluster 4
HORVU.MOREX.r3.3HG0285550,Cluster 4
HORVU.MOREX.r3.3HG0285570,Cluster 4
HORVU.MOREX.r3.3HG0285700,Cluster 4
HORVU.MOREX.r3.3HG0293040,Cluster 4
HORVU.MOREX.r3.3HG0293410,Cluster 4
HORVU.MOREX.r3.3HG0295040,Cluster 4
HORVU.MOREX.r3.3HG0295210,Cluster 4
HORVU.MOREX.r3.3HG0295680,Cluster 4
HORVU.MOREX.r3.3HG0295760,Cluster 4
HORVU.MOREX.r3.3HG0301250,Cluster 4
HORVU.MOREX.r3.3HG0308180,Cluster 4
HORVU.MOREX.r3.3HG0309570,Cluster 4
HORVU.MOREX.r3.3HG0312710,Cluster 4
HORVU.MOREX.r3.3HG0319530,Cluster 4
HORVU.MOREX.r3.3HG0320270,Cluster 4
HORVU.MOREX.r3.3HG0324600,Cluster 4
HORVU.MOREX.r3.4HG0332940,Cluster 4
HORVU.MOREX.r3.4HG0333240,Cluster 4
HORVU.MOREX.r3.4HG0337930,Cluster 4
HORVU.MOREX.r3.4HG0338060,Cluster 4
HORVU.MOREX.r3.4HG0341970,Cluster 4
HORVU.MOREX.r3.4HG0347760,Cluster 4
HORVU.MOREX.r3.4HG0349450,Cluster 4
HORVU.MOREX.r3.4HG0351550,Cluster 4
HORVU.MOREX.r3.4HG0353330,Cluster 4
HORVU.MOREX.r3.4HG0361660,Cluster 4
HORVU.MOREX.r3.4HG0381320,Cluster 4
HORVU.MOREX.r3.4HG0382510,Cluster 4
HORVU.MOREX.r3.4HG0383320,Cluster 4
HORVU.MOREX.r3.4HG0383410,Cluster 4
HORVU.MOREX.r3.4HG0384450,Cluster 4
HORVU.MOREX.r3.4HG0385530,Cluster 4
HORVU.MOREX.r3.4HG0386200,Cluster 4
HORVU.MOREX.r3.4HG0388810,Cluster 4
HORVU.MOREX.r3.4HG0389500,Cluster 4
HORVU.MOREX.r3.4HG0390930,Cluster 4
HORVU.MOREX.r3.4HG0393350,Cluster 4
HORVU.MOREX.r3.4HG0395490,Cluster 4
HORVU.MOREX.r3.4HG0399530,Cluster 4
HORVU.MOREX.r3.4HG0401710,Cluster 4
HORVU.MOREX.r3.4HG0404190,Cluster 4
HORVU.MOREX.r3.4HG0414260,Cluster 4
HORVU.MOREX.r3.4HG0415130,Cluster 4
HORVU.MOREX.r3.5HG0423100,Cluster 4
HORVU.MOREX.r3.5HG0425920,Cluster 4
HORVU.MOREX.r3.5HG0440560,Cluster 4
HORVU.MOREX.r3.5HG0441980,Cluster 4
HORVU.MOREX.r3.5HG0443300,Cluster 4
HORVU.MOREX.r3.5HG0444610,Cluster 4
HORVU.MOREX.r3.5HG0459480,Cluster 4
HORVU.MOREX.r3.5HG0459970,Cluster 4
HORVU.MOREX.r3.5HG0462200,Cluster 4
HORVU.MOREX.r3.5HG0464850,Cluster 4
HORVU.MOREX.r3.5HG0470340,Cluster 4
HORVU.MOREX.r3.5HG0475380,Cluster 4
HORVU.MOREX.r3.5HG0475690,Cluster 4
HORVU.MOREX.r3.5HG0477750,Cluster 4
HORVU.MOREX.r3.5HG0478990,Cluster 4
HORVU.MOREX.r3.5HG0480040,Cluster 4
HORVU.MOREX.r3.5HG0484830,Cluster 4
HORVU.MOREX.r3.5HG0489070,Cluster 4
HORVU.MOREX.r3.5HG0490690,Cluster 4
HORVU.MOREX.r3.5HG0491450,Cluster 4
HORVU.MOREX.r3.5HG0494180,Cluster 4
HORVU.MOREX.r3.5HG0494310,Cluster 4
HORVU.MOREX.r3.5HG0501870,Cluster 4
HORVU.MOREX.r3.5HG0502720,Cluster 4
HORVU.MOREX.r3.5HG0507240,Cluster 4
HORVU.MOREX.r3.5HG0513340,Cluster 4
HORVU.MOREX.r3.5HG0516490,Cluster 4
HORVU.MOREX.r3.5HG0516920,Cluster 4
HORVU.MOREX.r3.5HG0517440,Cluster 4
HORVU.MOREX.r3.5HG0526590,Cluster 4
HORVU.MOREX.r3.6HG0550770,Cluster 4
HORVU.MOREX.r3.6HG0553180,Cluster 4
HORVU.MOREX.r3.6HG0557000,Cluster 4
HORVU.MOREX.r3.6HG0567270,Cluster 4
HORVU.MOREX.r3.6HG0592540,Cluster 4
HORVU.MOREX.r3.6HG0596640,Cluster 4
HORVU.MOREX.r3.6HG0603290,Cluster 4
HORVU.MOREX.r3.6HG0604730,Cluster 4
HORVU.MOREX.r3.6HG0605480,Cluster 4
HORVU.MOREX.r3.6HG0607130,Cluster 4
HORVU.MOREX.r3.6HG0610800,Cluster 4
HORVU.MOREX.r3.6HG0612920,Cluster 4
HORVU.MOREX.r3.6HG0616530,Cluster 4
HORVU.MOREX.r3.6HG0618180,Cluster 4
HORVU.MOREX.r3.6HG0620650,Cluster 4
HORVU.MOREX.r3.6HG0620720,Cluster 4
HORVU.MOREX.r3.6HG0624530,Cluster 4
HORVU.MOREX.r3.6HG0625080,Cluster 4
HORVU.MOREX.r3.6HG0625370,Cluster 4
HORVU.MOREX.r3.6HG0626460,Cluster 4
HORVU.MOREX.r3.6HG0631640,Cluster 4
HORVU.MOREX.r3.6HG0632210,Cluster 4
HORVU.MOREX.r3.7HG0635480,Cluster 4
HORVU.MOREX.r3.7HG0640970,Cluster 4
HORVU.MOREX.r3.7HG0641080,Cluster 4
HORVU.MOREX.r3.7HG0644650,Cluster 4
HORVU.MOREX.r3.7HG0648840,Cluster 4
HORVU.MOREX.r3.7HG0651930,Cluster 4
HORVU.MOREX.r3.7HG0653480,Cluster 4
HORVU.MOREX.r3.7HG0662760,Cluster 4
HORVU.MOREX.r3.7HG0667080,Cluster 4
HORVU.MOREX.r3.7HG0667480,Cluster 4
HORVU.MOREX.r3.7HG0667790,Cluster 4
HORVU.MOREX.r3.7HG0670510,Cluster 4
HORVU.MOREX.r3.7HG0672810,Cluster 4
HORVU.MOREX.r3.7HG0674970,Cluster 4
HORVU.MOREX.r3.7HG0681410,Cluster 4
HORVU.MOREX.r3.7HG0681690,Cluster 4
HORVU.MOREX.r3.7HG0681700,Cluster 4
HORVU.MOREX.r3.7HG0685920,Cluster 4
HORVU.MOREX.r3.7HG0685950,Cluster 4
HORVU.MOREX.r3.7HG0689920,Cluster 4
HORVU.MOREX.r3.7HG0700330,Cluster 4
HORVU.MOREX.r3.7HG0705860,Cluster 4
HORVU.MOREX.r3.7HG0709700,Cluster 4
HORVU.MOREX.r3.7HG0713820,Cluster 4
HORVU.MOREX.r3.7HG0715480,Cluster 4
HORVU.MOREX.r3.7HG0719170,Cluster 4
HORVU.MOREX.r3.7HG0719300,Cluster 4
HORVU.MOREX.r3.7HG0719310,Cluster 4
HORVU.MOREX.r3.7HG0720970,Cluster 4
HORVU.MOREX.r3.7HG0721320,Cluster 4
HORVU.MOREX.r3.7HG0728850,Cluster 4
HORVU.MOREX.r3.7HG0729290,Cluster 4
HORVU.MOREX.r3.7HG0732230,Cluster 4
HORVU.MOREX.r3.7HG0735470,Cluster 4
HORVU.MOREX.r3.7HG0742440,Cluster 4
HORVU.MOREX.r3.7HG0744440,Cluster 4
HORVU.MOREX.r3.7HG0745900,Cluster 4
HORVU.MOREX.r3.7HG0746990,Cluster 4
HORVU.MOREX.r3.7HG0747080,Cluster 4
HORVU.MOREX.r3.7HG0747140,Cluster 4
HORVU.MOREX.r3.7HG0748160,Cluster 4
HORVU.MOREX.r3.7HG0751250,Cluster 4
HORVU.MOREX.r3.1HG0004280,Cluster 6
HORVU.MOREX.r3.1HG0010340,Cluster 6
HORVU.MOREX.r3.1HG0014580,Cluster 6
HORVU.MOREX.r3.1HG0016710,Cluster 6
HORVU.MOREX.r3.1HG0018110,Cluster 6
HORVU.MOREX.r3.1HG0018210,Cluster 6
HORVU.MOREX.r3.1HG0021960,Cluster 6
HORVU.MOREX.r3.1HG0021970,Cluster 6
HORVU.MOREX.r3.1HG0029360,Cluster 6
HORVU.MOREX.r3.1HG0049060,Cluster 6
HORVU.MOREX.r3.1HG0050070,Cluster 6
HORVU.MOREX.r3.1HG0051220,Cluster 6
HORVU.MOREX.r3.1HG0053440,Cluster 6
HORVU.MOREX.r3.1HG0056730,Cluster 6
HORVU.MOREX.r3.1HG0067870,Cluster 6
HORVU.MOREX.r3.1HG0069580,Cluster 6
HORVU.MOREX.r3.1HG0069740,Cluster 6
